Data supplied by UK-AIR on 1/4/2016
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Nottingham Centre,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Non-volatile PM<sub>2.5</sub> (Hourly measured)",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit,"Volatile PM<sub>10</sub> (Hourly measured)",status,unit,"Volatile PM<sub>2.5</sub> (Hourly measured)",status,unit
03-01-2015,17:00,26.600,R,ugm-3 (TEOM FDMS),61.36841,R,ugm-3,75.55618,R,ugm-3,169.65309,R,ugm-3,24.100,R,ugm-3 (TEOM FDMS),17.900,R,ugm-3 (TEOM FDMS),2.99355,R,ugm-3,20.500,R,ugm-3 (TEOM FDMS),4.80625,R,ugm-3,2.500,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
03-01-2015,18:00,33.200,R,ugm-3 (TEOM FDMS),88.78375,R,ugm-3,73.79047,R,ugm-3,209.92365,R,ugm-3,29.500,R,ugm-3 (TEOM FDMS),23.400,R,ugm-3 (TEOM FDMS),2.69420,R,ugm-3,24.800,R,ugm-3 (TEOM FDMS),5.65441,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
03-01-2015,19:00,32.500,R,ugm-3 (TEOM FDMS),91.43800,R,ugm-3,75.21910,R,ugm-3,215.42209,R,ugm-3,29.400,R,ugm-3 (TEOM FDMS),25.900,R,ugm-3 (TEOM FDMS),2.64430,R,ugm-3,24.800,R,ugm-3 (TEOM FDMS),5.71096,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),-1.100,R,ugm-3 (TEOM FDMS)
03-01-2015,20:00,31.500,R,ugm-3 (TEOM FDMS),33.88852,R,ugm-3,66.37427,R,ugm-3,118.33594,R,ugm-3,30.700,R,ugm-3 (TEOM FDMS),24.400,R,ugm-3 (TEOM FDMS),4.68990,R,ugm-3,25.100,R,ugm-3 (TEOM FDMS),4.12772,R,ugm-3,0.800,R,ugm-3 (TEOM FDMS),0.700,R,ugm-3 (TEOM FDMS)
03-01-2015,21:00,35.000,R,ugm-3 (TEOM FDMS),49.58672,R,ugm-3,67.91288,R,ugm-3,143.94479,R,ugm-3,30.300,R,ugm-3 (TEOM FDMS),24.300,R,ugm-3 (TEOM FDMS),3.84172,R,ugm-3,27.100,R,ugm-3 (TEOM FDMS),4.63662,R,ugm-3,4.700,R,ugm-3 (TEOM FDMS),2.800,R,ugm-3 (TEOM FDMS)
03-01-2015,22:00,31.300,R,ugm-3 (TEOM FDMS),51.78790,R,ugm-3,67.46057,R,ugm-3,146.86757,R,ugm-3,26.900,R,ugm-3 (TEOM FDMS),24.400,R,ugm-3 (TEOM FDMS),3.49248,R,ugm-3,25.900,R,ugm-3 (TEOM FDMS),4.80625,R,ugm-3,4.400,R,ugm-3 (TEOM FDMS),1.500,R,ugm-3 (TEOM FDMS)
03-01-2015,23:00,42.100,R,ugm-3 (TEOM FDMS),166.72441,R,ugm-3,85.05270,R,ugm-3,340.69323,R,ugm-3,37.600,R,ugm-3 (TEOM FDMS),33.400,R,ugm-3 (TEOM FDMS),2.54452,R,ugm-3,37.800,R,ugm-3 (TEOM FDMS),7.69000,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
03-01-2015,24:00,52.900,R,ugm-3 (TEOM FDMS),174.88113,R,ugm-3,79.62933,R,ugm-3,347.77665,R,ugm-3,46.200,R,ugm-3 (TEOM FDMS),37.000,R,ugm-3 (TEOM FDMS),2.04559,R,ugm-3,41.400,R,ugm-3 (TEOM FDMS),8.14235,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2015,01:00,50.300,R,ugm-3 (TEOM FDMS),176.76944,R,ugm-3,76.35401,R,ugm-3,347.39670,R,ugm-3,43.200,R,ugm-3 (TEOM FDMS),33.400,R,ugm-3 (TEOM FDMS),1.79613,R,ugm-3,41.100,R,ugm-3 (TEOM FDMS),8.89628,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS)
04-01-2015,02:00,40.900,R,ugm-3 (TEOM FDMS),76.04206,R,ugm-3,63.97121,R,ugm-3,180.56741,R,ugm-3,34.000,R,ugm-3 (TEOM FDMS),28.800,R,ugm-3 (TEOM FDMS),1.53004,R,ugm-3,34.500,R,ugm-3 (TEOM FDMS),7.61461,R,ugm-3,6.900,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS)
04-01-2015,03:00,39.900,R,ugm-3 (TEOM FDMS),98.91463,R,ugm-3,65.78618,R,ugm-3,217.45316,R,ugm-3,32.300,R,ugm-3 (TEOM FDMS),29.100,R,ugm-3 (TEOM FDMS),1.39699,R,ugm-3,33.400,R,ugm-3 (TEOM FDMS),6.21985,R,ugm-3,7.600,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
04-01-2015,04:00,41.600,R,ugm-3 (TEOM FDMS),119.04761,R,ugm-3,61.81343,R,ugm-3,244.35056,R,ugm-3,31.700,R,ugm-3 (TEOM FDMS),27.400,R,ugm-3 (TEOM FDMS),1.39699,R,ugm-3,35.000,R,ugm-3 (TEOM FDMS),7.40728,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),7.600,R,ugm-3 (TEOM FDMS)
04-01-2015,05:00,34.100,R,ugm-3 (TEOM FDMS),68.29529,R,ugm-3,53.34393,R,ugm-3,158.06191,R,ugm-3,26.100,R,ugm-3 (TEOM FDMS),21.400,R,ugm-3 (TEOM FDMS),1.29721,R,ugm-3,26.500,R,ugm-3 (TEOM FDMS),5.99368,R,ugm-3,8.000,R,ugm-3 (TEOM FDMS),5.100,R,ugm-3 (TEOM FDMS)
04-01-2015,06:00,26.100,R,ugm-3 (TEOM FDMS),32.17317,R,ugm-3,44.48571,R,ugm-3,93.81721,R,ugm-3,18.700,R,ugm-3 (TEOM FDMS),14.200,R,ugm-3 (TEOM FDMS),0.79828,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),4.24081,R,ugm-3,7.400,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2015,07:00,19.600,R,ugm-3 (TEOM FDMS),25.18236,R,ugm-3,44.25716,R,ugm-3,82.86958,R,ugm-3,13.300,R,ugm-3 (TEOM FDMS),10.900,R,ugm-3 (TEOM FDMS),0.69850,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),3.33610,R,ugm-3,6.300,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
04-01-2015,08:00,20.300,R,ugm-3 (TEOM FDMS),33.01478,R,ugm-3,42.45176,R,ugm-3,93.07373,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),12.500,R,ugm-3 (TEOM FDMS),0.59871,R,ugm-3,16.500,R,ugm-3 (TEOM FDMS),2.77066,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),4.000,R,ugm-3 (TEOM FDMS)
04-01-2015,09:00,23.400,R,ugm-3 (TEOM FDMS),46.57668,R,ugm-3,43.00639,R,ugm-3,114.42296,R,ugm-3,16.400,R,ugm-3 (TEOM FDMS),12.600,R,ugm-3 (TEOM FDMS),1.19742,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),3.22302,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2015,10:00,24.300,R,ugm-3 (TEOM FDMS),34.11553,R,ugm-3,40.02098,R,ugm-3,92.33072,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),15.400,R,ugm-3 (TEOM FDMS),3.44258,R,ugm-3,20.000,R,ugm-3 (TEOM FDMS),2.77066,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),4.600,R,ugm-3 (TEOM FDMS)
04-01-2015,11:00,29.200,R,ugm-3 (TEOM FDMS),37.25529,R,ugm-3,39.76374,R,ugm-3,96.88773,R,ugm-3,22.600,R,ugm-3 (TEOM FDMS),19.500,R,ugm-3 (TEOM FDMS),5.33850,R,ugm-3,23.900,R,ugm-3 (TEOM FDMS),3.10993,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2015,12:00,34.900,R,ugm-3 (TEOM FDMS),64.76730,R,ugm-3,45.92486,R,ugm-3,145.23334,R,ugm-3,25.600,R,ugm-3 (TEOM FDMS),22.500,R,ugm-3 (TEOM FDMS),4.54022,R,ugm-3,27.700,R,ugm-3 (TEOM FDMS),3.67537,R,ugm-3,9.300,R,ugm-3 (TEOM FDMS),5.200,R,ugm-3 (TEOM FDMS)
04-01-2015,13:00,35.300,R,ugm-3 (TEOM FDMS),51.49634,R,ugm-3,48.34178,R,ugm-3,127.30174,R,ugm-3,25.500,R,ugm-3 (TEOM FDMS),21.700,R,ugm-3 (TEOM FDMS),6.83527,R,ugm-3,26.700,R,ugm-3 (TEOM FDMS),4.12772,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
04-01-2015,14:00,31.600,R,ugm-3 (TEOM FDMS),50.49320,R,ugm-3,50.87059,R,ugm-3,128.29241,R,ugm-3,26.600,R,ugm-3 (TEOM FDMS),19.900,R,ugm-3 (TEOM FDMS),6.73549,R,ugm-3,26.000,R,ugm-3 (TEOM FDMS),4.46699,R,ugm-3,5.000,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
04-01-2015,15:00,33.400,R,ugm-3 (TEOM FDMS),52.88864,R,ugm-3,48.38625,R,ugm-3,129.48103,R,ugm-3,24.500,R,ugm-3 (TEOM FDMS),20.300,R,ugm-3 (TEOM FDMS),3.64215,R,ugm-3,27.200,R,ugm-3 (TEOM FDMS),3.16647,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),6.900,R,ugm-3 (TEOM FDMS)
04-01-2015,16:00,30.200,R,ugm-3 (TEOM FDMS),59.42667,R,ugm-3,53.46920,R,ugm-3,144.58883,R,ugm-3,24.000,R,ugm-3 (TEOM FDMS),20.600,R,ugm-3 (TEOM FDMS),1.79613,R,ugm-3,24.200,R,ugm-3 (TEOM FDMS),3.78846,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
04-01-2015,17:00,23.800,R,ugm-3 (TEOM FDMS),19.51744,R,ugm-3,47.44530,R,ugm-3,77.37162,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),11.900,R,ugm-3 (TEOM FDMS),9.72904,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),2.37485,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),3.200,R,ugm-3 (TEOM FDMS)
04-01-2015,18:00,25.800,R,ugm-3 (TEOM FDMS),11.84623,R,ugm-3,43.15891,R,ugm-3,61.32288,R,ugm-3,19.600,R,ugm-3 (TEOM FDMS),15.300,R,ugm-3 (TEOM FDMS),13.72044,R,ugm-3,19.100,R,ugm-3 (TEOM FDMS),2.48794,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
04-01-2015,19:00,29.200,R,ugm-3 (TEOM FDMS),8.35099,R,ugm-3,38.11565,R,ugm-3,50.92031,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),15.700,R,ugm-3 (TEOM FDMS),17.51227,R,ugm-3,21.700,R,ugm-3 (TEOM FDMS),1.47015,R,ugm-3,7.500,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS)
04-01-2015,20:00,26.000,R,ugm-3 (TEOM FDMS),6.53835,R,ugm-3,36.38770,R,ugm-3,46.41303,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),15.400,R,ugm-3 (TEOM FDMS),16.16517,R,ugm-3,22.400,R,ugm-3 (TEOM FDMS),1.63978,R,ugm-3,8.400,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
04-01-2015,21:00,28.400,R,ugm-3 (TEOM FDMS),12.20234,R,ugm-3,41.32482,R,ugm-3,60.03481,R,ugm-3,18.500,R,ugm-3 (TEOM FDMS),14.100,R,ugm-3 (TEOM FDMS),11.62495,R,ugm-3,21.300,R,ugm-3 (TEOM FDMS),2.31831,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS)
04-01-2015,22:00,21.900,R,ugm-3 (TEOM FDMS),9.38687,R,ugm-3,35.19048,R,ugm-3,49.58348,R,ugm-3,13.200,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),17.11313,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),1.86596,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),5.400,R,ugm-3 (TEOM FDMS)
04-01-2015,23:00,18.200,R,ugm-3 (TEOM FDMS),5.59975,R,ugm-3,30.99111,R,ugm-3,39.57728,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),7.700,R,ugm-3 (TEOM FDMS),16.61420,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),1.58324,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),4.400,R,ugm-3 (TEOM FDMS)
04-01-2015,24:00,20.400,R,ugm-3 (TEOM FDMS),6.08495,R,ugm-3,34.01190,R,ugm-3,43.34203,R,ugm-3,14.500,R,ugm-3 (TEOM FDMS),11.500,R,ugm-3 (TEOM FDMS),11.97420,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),1.86596,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
05-01-2015,01:00,25.600,R,ugm-3 (TEOM FDMS),8.28581,R,ugm-3,37.15924,R,ugm-3,49.86398,R,ugm-3,16.600,R,ugm-3 (TEOM FDMS),12.400,R,ugm-3 (TEOM FDMS),7.38409,R,ugm-3,18.600,R,ugm-3 (TEOM FDMS),1.88480,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS)
05-01-2015,02:00,22.700,R,ugm-3 (TEOM FDMS),3.92733,R,ugm-3,33.20929,R,ugm-3,39.23111,R,ugm-3,14.200,R,ugm-3 (TEOM FDMS),12.400,R,ugm-3 (TEOM FDMS),11.77463,R,ugm-3,19.500,R,ugm-3 (TEOM FDMS),2.26177,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS)
05-01-2015,03:00,24.400,R,ugm-3 (TEOM FDMS),2.71849,R,ugm-3,25.25552,R,ugm-3,29.42381,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),12.300,R,ugm-3 (TEOM FDMS),17.96130,R,ugm-3,18.400,R,ugm-3 (TEOM FDMS),1.47015,R,ugm-3,9.000,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS)
05-01-2015,04:00,20.200,R,ugm-3 (TEOM FDMS),2.16843,R,ugm-3,24.16635,R,ugm-3,27.49123,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),22.35184,R,ugm-3,17.600,R,ugm-3 (TEOM FDMS),1.63978,R,ugm-3,6.200,R,ugm-3 (TEOM FDMS),7.100,R,ugm-3 (TEOM FDMS)
05-01-2015,05:00,23.400,R,ugm-3 (TEOM FDMS),5.01664,R,ugm-3,30.79555,R,ugm-3,38.48763,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),9.800,R,ugm-3 (TEOM FDMS),19.15872,R,ugm-3,16.200,R,ugm-3 (TEOM FDMS),2.60103,R,ugm-3,9.900,R,ugm-3 (TEOM FDMS),6.400,R,ugm-3 (TEOM FDMS)
05-01-2015,06:00,22.200,R,ugm-3 (TEOM FDMS),6.24679,R,ugm-3,32.92178,R,ugm-3,42.50005,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),22.15227,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),2.31831,R,ugm-3,8.700,R,ugm-3 (TEOM FDMS),7.000,R,ugm-3 (TEOM FDMS)
05-01-2015,07:00,20.500,R,ugm-3 (TEOM FDMS),10.42244,R,ugm-3,40.23996,R,ugm-3,56.22081,R,ugm-3,13.700,R,ugm-3 (TEOM FDMS),10.000,R,ugm-3 (TEOM FDMS),17.21291,R,ugm-3,15.600,R,ugm-3 (TEOM FDMS),2.14868,R,ugm-3,6.800,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS)
05-01-2015,08:00,23.900,R,ugm-3 (TEOM FDMS),20.74728,R,ugm-3,49.27461,R,ugm-3,81.08665,R,ugm-3,15.000,R,ugm-3 (TEOM FDMS),10.600,R,ugm-3 (TEOM FDMS),5.58796,R,ugm-3,16.300,R,ugm-3 (TEOM FDMS),3.16647,R,ugm-3,8.900,R,ugm-3 (TEOM FDMS),5.700,R,ugm-3 (TEOM FDMS)
05-01-2015,09:00,22.600,R,ugm-3 (TEOM FDMS),38.06385,R,ugm-3,55.76228,R,ugm-3,114.12605,R,ugm-3,16.000,R,ugm-3 (TEOM FDMS),10.700,R,ugm-3 (TEOM FDMS),2.79398,R,ugm-3,15.700,R,ugm-3 (TEOM FDMS),3.05338,R,ugm-3,6.600,R,ugm-3 (TEOM FDMS),5.000,R,ugm-3 (TEOM FDMS)
05-01-2015,10:00,24.000,R,ugm-3 (TEOM FDMS),29.22798,R,ugm-3,51.97314,R,ugm-3,96.78876,R,ugm-3,16.800,R,ugm-3 (TEOM FDMS),10.500,R,ugm-3 (TEOM FDMS),5.08904,R,ugm-3,16.100,R,ugm-3 (TEOM FDMS),2.48794,R,ugm-3,7.200,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS)
05-01-2015,11:00,23.500,R,ugm-3 (TEOM FDMS),18.12576,R,ugm-3,45.86414,R,ugm-3,73.65659,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),8.600,R,ugm-3 (TEOM FDMS),10.82667,R,ugm-3,13.500,R,ugm-3 (TEOM FDMS),1.80941,R,ugm-3,9.100,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
05-01-2015,12:00,23.300,R,ugm-3 (TEOM FDMS),17.67237,R,ugm-3,42.94328,R,ugm-3,70.04053,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),11.100,R,ugm-3 (TEOM FDMS),15.21721,R,ugm-3,17.300,R,ugm-3 (TEOM FDMS),2.14868,R,ugm-3,8.600,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS)
05-01-2015,13:00,22.600,R,ugm-3 (TEOM FDMS),17.67268,R,ugm-3,41.01117,R,ugm-3,68.10891,R,ugm-3,14.400,R,ugm-3 (TEOM FDMS),8.000,R,ugm-3 (TEOM FDMS),21.50367,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),2.65757,R,ugm-3,8.200,R,ugm-3 (TEOM FDMS),6.000,R,ugm-3 (TEOM FDMS)
05-01-2015,14:00,17.600,R,ugm-3 (TEOM FDMS),14.01498,R,ugm-3,44.34131,R,ugm-3,65.83064,R,ugm-3,12.700,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),23.79872,R,ugm-3,11.200,R,ugm-3 (TEOM FDMS),2.82721,R,ugm-3,4.900,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS)
05-01-2015,15:00,17.100,R,ugm-3 (TEOM FDMS),8.57737,R,ugm-3,46.68508,R,ugm-3,59.83687,R,ugm-3,11.400,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),23.44948,R,ugm-3,10.300,R,ugm-3 (TEOM FDMS),2.77066,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),4.200,R,ugm-3 (TEOM FDMS)
05-01-2015,16:00,17.700,R,ugm-3 (TEOM FDMS),8.15641,R,ugm-3,49.36163,R,ugm-3,61.86794,R,ugm-3,15.100,R,ugm-3 (TEOM FDMS),6.600,R,ugm-3 (TEOM FDMS),23.79872,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),2.71412,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),3.900,R,ugm-3 (TEOM FDMS)
05-01-2015,17:00,20.800,R,ugm-3 (TEOM FDMS),13.85345,R,ugm-3,53.60355,R,ugm-3,74.84521,R,ugm-3,14.700,R,ugm-3 (TEOM FDMS),6.100,R,ugm-3 (TEOM FDMS),21.25421,R,ugm-3,11.900,R,ugm-3 (TEOM FDMS),2.94030,R,ugm-3,6.100,R,ugm-3 (TEOM FDMS),5.800,R,ugm-3 (TEOM FDMS)
05-01-2015,18:00,19.000,R,ugm-3 (TEOM FDMS),6.08495,R,ugm-3,50.80365,R,ugm-3,60.13378,R,ugm-3,15.400,R,ugm-3 (TEOM FDMS),6.300,R,ugm-3 (TEOM FDMS),24.24776,R,ugm-3,8.500,R,ugm-3 (TEOM FDMS),2.14868,R,ugm-3,3.600,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
05-01-2015,19:00,19.600,R,ugm-3 (TEOM FDMS),8.64223,R,ugm-3,56.44266,R,ugm-3,69.69389,R,ugm-3,17.000,R,ugm-3 (TEOM FDMS),8.800,R,ugm-3 (TEOM FDMS),17.86152,R,ugm-3,8.100,R,ugm-3 (TEOM FDMS),2.88375,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),-0.700,R,ugm-3 (TEOM FDMS)
05-01-2015,20:00,18.200,R,ugm-3 (TEOM FDMS),4.62842,R,ugm-3,50.70898,R,ugm-3,57.80579,R,ugm-3,14.300,R,ugm-3 (TEOM FDMS),6.200,R,ugm-3 (TEOM FDMS),20.25636,R,ugm-3,8.300,R,ugm-3 (TEOM FDMS),2.60103,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS)
05-01-2015,21:00,18.100,R,ugm-3 (TEOM FDMS),7.50937,R,ugm-3,50.84859,R,ugm-3,62.36280,R,ugm-3,14.600,R,ugm-3 (TEOM FDMS),7.500,R,ugm-3 (TEOM FDMS),16.36474,R,ugm-3,10.200,R,ugm-3 (TEOM FDMS),2.14868,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
05-01-2015,22:00,16.600,R,ugm-3 (TEOM FDMS),7.50937,R,ugm-3,45.59830,R,ugm-3,57.11251,R,ugm-3,12.800,R,ugm-3 (TEOM FDMS),7.200,R,ugm-3 (TEOM FDMS),19.75743,R,ugm-3,9.800,R,ugm-3 (TEOM FDMS),2.43140,R,ugm-3,3.800,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
05-01-2015,23:00,12.900,R,ugm-3 (TEOM FDMS),3.17188,R,ugm-3,29.31480,R,ugm-3,34.17829,R,ugm-3,9.400,R,ugm-3 (TEOM FDMS),2.900,R,ugm-3 (TEOM FDMS),38.96604,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),2.43140,R,ugm-3,3.500,R,ugm-3 (TEOM FDMS),1.400,R,ugm-3 (TEOM FDMS)
05-01-2015,24:00,11.400,R,ugm-3 (TEOM FDMS),5.17879,R,ugm-3,34.75778,R,ugm-3,42.69848,R,ugm-3,7.100,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS),30.53421,R,ugm-3,5.300,R,ugm-3 (TEOM FDMS),1.75287,R,ugm-3,4.300,R,ugm-3 (TEOM FDMS),2.700,R,ugm-3 (TEOM FDMS)
06-01-2015,01:00,9.900,R,ugm-3 (TEOM FDMS),2.28713,R,ugm-3,17.73908,R,ugm-3,21.24596,R,ugm-3,6.000,R,ugm-3 (TEOM FDMS),0.900,R,ugm-3 (TEOM FDMS),45.43544,R,ugm-3,3.400,R,ugm-3 (TEOM FDMS),1.50784,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),2.500,R,ugm-3 (TEOM FDMS)
06-01-2015,02:00,11.000,R,ugm-3 (TEOM FDMS),1.29470,R,ugm-3,14.57644,R,ugm-3,16.56161,R,ugm-3,7.000,R,ugm-3 (TEOM FDMS),0.300,R,ugm-3 (TEOM FDMS),50.82383,R,ugm-3,3.900,R,ugm-3 (TEOM FDMS),1.96020,R,ugm-3,4.000,R,ugm-3 (TEOM FDMS),3.600,R,ugm-3 (TEOM FDMS)
06-01-2015,03:00,9.900,R,ugm-3 (TEOM FDMS),1.03588,R,ugm-3,11.57493,R,ugm-3,13.16326,R,ugm-3,6.700,R,ugm-3 (TEOM FDMS),2.100,R,ugm-3 (TEOM FDMS),49.44347,R,ugm-3,5.900,R,ugm-3 (TEOM FDMS),1.80941,R,ugm-3,3.200,R,ugm-3 (TEOM FDMS),3.800,R,ugm-3 (TEOM FDMS)
06-01-2015,04:00,14.500,R,ugm-3 (TEOM FDMS),1.10074,R,ugm-3,14.14772,R,ugm-3,15.83550,R,ugm-3,10.800,R,ugm-3 (TEOM FDMS),3.300,R,ugm-3 (TEOM FDMS),43.95529,R,ugm-3,5.700,R,ugm-3 (TEOM FDMS),2.09213,R,ugm-3,3.700,R,ugm-3 (TEOM FDMS),2.400,R,ugm-3 (TEOM FDMS)
06-01-2015,05:00,18.500,R,ugm-3 (TEOM FDMS),3.88440,R,ugm-3,19.38080,R,ugm-3,25.33680,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),4.900,R,ugm-3 (TEOM FDMS),36.22196,R,ugm-3,6.500,R,ugm-3 (TEOM FDMS),2.14868,R,ugm-3,4.500,R,ugm-3 (TEOM FDMS),1.600,R,ugm-3 (TEOM FDMS)
06-01-2015,06:00,17.300,R,ugm-3 (TEOM FDMS),3.56073,R,ugm-3,19.92682,R,ugm-3,25.38653,R,ugm-3,12.100,R,ugm-3 (TEOM FDMS),5.500,R,ugm-3 (TEOM FDMS),36.07228,R,ugm-3,7.300,R,ugm-3 (TEOM FDMS),1.92250,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),1.800,R,ugm-3 (TEOM FDMS)
06-01-2015,07:00,16.700,R,ugm-3 (TEOM FDMS),4.75814,R,ugm-3,24.17735,R,ugm-3,31.47306,R,ugm-3,13.600,R,ugm-3 (TEOM FDMS),5.600,R,ugm-3 (TEOM FDMS),30.68389,R,ugm-3,7.800,R,ugm-3 (TEOM FDMS),1.63978,R,ugm-3,3.100,R,ugm-3 (TEOM FDMS),2.200,R,ugm-3 (TEOM FDMS)
06-01-2015,08:00,17.900,R,ugm-3 (TEOM FDMS),15.27724,R,ugm-3,37.69059,R,ugm-3,61.11537,R,ugm-3,15.300,R,ugm-3 (TEOM FDMS),7.900,R,ugm-3 (TEOM FDMS),15.16732,R,ugm-3,10.500,R,ugm-3 (TEOM FDMS),1.92250,R,ugm-3,2.600,R,ugm-3 (TEOM FDMS),2.600,R,ugm-3 (TEOM FDMS)
06-01-2015,09:00,19.200,R,ugm-3 (TEOM FDMS),24.27558,R,ugm-3,44.47901,R,ugm-3,81.70104,R,ugm-3,14.000,R,ugm-3 (TEOM FDMS),6.700,R,ugm-3 (TEOM FDMS),9.52947,R,ugm-3,11.000,R,ugm-3 (TEOM FDMS),2.54449,R,ugm-3,5.200,R,ugm-3 (TEOM FDMS),4.300,R,ugm-3 (TEOM FDMS)
